Audit_ID,Audit_Date,Region,City,Parent_Company,Category,Brand,Product,Shelf_Location,System_Stock,Physical_Stock,Expiry_Date,Quality_Status,Planogram_Compliance,Price_Accuracy,Promo_Execution,Variance_Pct
AUD691981,15/11/2022,Tabuk,Haql,Almarai,Juices,Almarai,Almarai Apple 1.5L,A3-S4,81,78,04/04/2023,OK,Yes,Correct,Minor Issues,-3.7
AUD549133,30/09/2024,Al Bahah,Qilwah,Nestlé,Dairy,Nido,Nido 900g,A2-S5,107,155,05/11/2024,OK,Yes,Correct,Perfect,44.86
AUD944472,04/10/2022,Qassim,Al Asyah,Procter & Gamble,Home Care,Fairy,Fairy Dish Soap,A5-S5,135,162,31/12/2022,OK,Yes,Correct,Minor Issues,20
AUD586110,27/12/2024,Riyadh,Diriyah,Procter & Gamble,Home Care,Ariel,Ariel Detergent 3kg,A3-S2,34,185,02/08/2025,OK,Yes,Correct,Perfect,444.12
AUD874032,17/01/2021,Makkah,Jeddah,Procter & Gamble,Personal Care,Pantene,Pantene Shampoo 400ml,A6-S2,158,58,15/07/2021,Damaged,Yes,Correct,Perfect,-63.29
AUD813084,06/06/2023,Al Bahah,Al Qara,PepsiCo,Snacks,Cheetos,Cheetos Crunchy,A2-S4,95,75,19/07/2023,OK,Yes,Incorrect,Minor Issues,-21.05
AUD633971,25/12/2021,Najran,Badr Al Janub,Nestlé,Beverages,Nescafé,Nescafé Classic 200g,A2-S4,179,198,14/10/2022,OK,Partial,Correct,Perfect,10.61
AUD999655,28/01/2020,Qassim,Ar Rass,Almarai,Juices,Almarai,Almarai Mango 1.5L,A1-S3,114,116,05/04/2020,OK,Yes,Correct,Perfect,1.75
AUD785784,16/01/2024,Tabuk,Tayma,Procter & Gamble,Personal Care,Gillette,Gillette Razor,A3-S3,140,196,08/06/2024,OK,Yes,Correct,Perfect,40
AUD650984,17/01/2021,Hail,Hail,Almarai,Dairy,Lusine,Lusine Cheese 200g,A2-S3,30,57,08/05/2021,Damaged,No,Correct,Perfect,90
AUD912867,13/10/2021,Madinah,Badr,Unilever,Food,Knorr,Knorr Chicken Cubes,A4-S2,167,89,29/03/2022,OK,Yes,Correct,Not Executed,-46.71
AUD115161,21/05/2020,Qassim,Al Mithnab,Procter & Gamble,Home Care,Ariel,Ariel Detergent 3kg,A5-S1,127,203,15/04/2021,OK,Partial,Correct,Perfect,59.84
AUD615344,23/05/2022,Qassim,Unaizah,Nestlé,Beverages,Milo,Milo 400g,A4-S5,33,135,16/07/2022,OK,Yes,Correct,Perfect,309.09
AUD767325,13/06/2024,Northern Borders,Al Nairyah,PepsiCo,Snacks,Cheetos,Cheetos Crunchy,A1-S3,185,114,24/01/2025,OK,Partial,Correct,Minor Issues,-38.38
AUD963672,03/03/2022,Madinah,Yanbu,PepsiCo,Beverages,Pepsi,Pepsi 330ml Can,A3-S4,116,112,05/11/2022,OK,Yes,Correct,Perfect,-3.45
AUD961051,14/10/2022,Qassim,Al Asyah,Nestlé,Beverages,Milo,Milo 400g,A1-S3,23,168,09/03/2023,OK,Yes,Correct,Perfect,630.43
AUD786608,06/09/2023,Jazan,Jazan,Procter & Gamble,Home Care,Fairy,Fairy Dish Soap,A3-S1,39,161,12/01/2024,OK,Yes,Correct,Perfect,312.82
AUD581270,02/01/2023,Hail,Hail,Nestlé,Dairy,Nido,Nido 900g,A1-S2,177,138,25/08/2023,Near Expiry,Yes,Correct,Not Executed,-22.03
AUD571411,19/04/2025,Jazan,Baish,Unilever,Food,Lipton,Lipton Yellow Label 100g,A5-S1,29,185,18/04/2026,OK,No,Correct,Perfect,537.93
AUD558973,05/11/2020,Eastern Province,Jubail,Nestlé,Dairy,Cerelac,Cerelac Wheat 400g,A5-S2,57,172,24/01/2021,OK,Yes,Correct,Minor Issues,201.75
AUD503384,17/11/2024,Tabuk,Tabuk,PepsiCo,Beverages,Pepsi,Pepsi 330ml Can,A2-S1,108,99,25/02/2025,OK,Yes,Correct,Not Executed,-8.33
AUD828910,09/02/2021,Jazan,Samtah,Almarai,Dairy,Almarai,Almarai Milk 1L,A5-S5,197,53,24/12/2021,OK,Partial,Correct,Perfect,-73.1
AUD904117,03/11/2024,Riyadh,Diriyah,Nestlé,Dairy,Nido,Nido 900g,A4-S4,52,151,16/12/2024,OK,Partial,Correct,Perfect,190.38
AUD637393,15/11/2022,Tabuk,Tabuk,Nestlé,Dairy,Nido,Nido 900g,A1-S2,105,204,01/08/2023,OK,Yes,Correct,Minor Issues,94.29
AUD591358,05/09/2024,Tabuk,Tayma,Unilever,Personal Care,Lux,Lux Body Wash,A2-S2,34,58,23/04/2025,OK,Yes,Correct,Perfect,70.59
AUD688851,26/12/2020,Madinah,Khaybar,Nestlé,Beverages,Nescafé,Nescafé Classic 200g,A1-S3,82,110,21/05/2021,Damaged,Yes,Correct,Perfect,34.15
AUD554419,07/08/2020,Najran,Hubuna,PepsiCo,Snacks,Cheetos,Cheetos Crunchy,A1-S5,99,77,06/01/2021,OK,Yes,Correct,Perfect,-22.22
AUD477071,20/09/2024,Qassim,Ar Rass,Nestlé,Beverages,Milo,Milo 400g,A3-S1,116,37,30/08/2025,Damaged,Partial,Correct,Perfect,-68.1
AUD282969,08/06/2021,Asir,Khamis Mushait,Almarai,Dairy,Almarai,Almarai Milk 1L,A4-S1,191,170,29/04/2022,OK,Yes,Correct,Minor Issues,-10.99
AUD983482,12/01/2023,Jazan,Al Aradah,Procter & Gamble,Personal Care,Gillette,Gillette Razor,A6-S3,72,182,24/08/2023,Expired,Yes,Correct,Minor Issues,152.78
AUD220933,02/05/2023,Madinah,Al Ula,Procter & Gamble,Personal Care,Gillette,Gillette Razor,A5-S2,168,204,04/12/2023,OK,Yes,Correct,Perfect,21.43
AUD134132,18/08/2024,Asir,Balqarn,PepsiCo,Beverages,Pepsi,Pepsi 330ml Can,A5-S1,192,136,27/07/2025,OK,Yes,Correct,Perfect,-29.17
AUD994297,21/01/2023,Eastern Province,Jubail,Almarai,Juices,Almarai,Almarai Apple 1.5L,A1-S4,71,160,13/10/2023,OK,Yes,Correct,Perfect,125.35
AUD937812,15/10/2023,Riyadh,Huraymila,Nestlé,Confectionery,KitKat,KitKat 4-finger,A6-S4,117,208,04/03/2024,OK,No,Correct,Perfect,77.78
AUD174982,15/09/2023,Makkah,Jeddah,PepsiCo,Beverages,7Up,7Up 1L Bottle,A3-S2,55,180,09/06/2024,OK,Yes,Correct,Minor Issues,227.27
AUD155135,05/03/2025,Najran,Thar,Nestlé,Confectionery,Quality,Quality Street Tin,A3-S1,125,175,17/05/2025,OK,Yes,Correct,Perfect,40
AUD947896,07/08/2022,Riyadh,Huraymila,Nestlé,Confectionery,KitKat,KitKat 4-finger,A1-S2,53,149,21/09/2022,OK,Yes,Correct,Minor Issues,181.13
AUD817477,28/12/2021,Hail,Al Shinan,Nestlé,Beverages,Nescafé,Nescafé Classic 200g,A4-S4,157,150,23/05/2022,OK,No,Correct,Minor Issues,-4.46
AUD344771,29/12/2022,Hail,Al Sulaimi,Procter & Gamble,Home Care,Ariel,Ariel Detergent 3kg,A4-S2,144,67,06/07/2023,OK,Partial,Correct,Perfect,-53.47
AUD273402,18/09/2024,Najran,Hubuna,PepsiCo,Beverages,Pepsi,Pepsi 330ml Can,A3-S5,63,158,26/02/2025,OK,Yes,Correct,Perfect,150.79
AUD691669,20/07/2024,Madinah,Khaybar,Unilever,Food,Knorr,Knorr Chicken Cubes,A5-S5,152,139,17/10/2024,OK,Yes,Correct,Minor Issues,-8.55
AUD623940,17/03/2024,Eastern Province,Ras Tanura,PepsiCo,Snacks,Cheetos,Cheetos Crunchy,A6-S4,140,45,28/06/2024,OK,Partial,Correct,Minor Issues,-67.86
AUD707079,17/10/2024,Eastern Province,Hafr Al Batin,Unilever,Personal Care,Lux,Lux Body Wash,A4-S3,195,137,04/06/2025,OK,Yes,Incorrect,Minor Issues,-29.74
AUD228668,04/08/2021,Najran,Sharurah,Unilever,Personal Care,Dove,Dove Soap 90g,A2-S1,79,31,06/06/2022,OK,Yes,Correct,Perfect,-60.76
AUD204392,08/01/2022,Asir,Bisha,Unilever,Personal Care,Dove,Dove Soap 90g,A4-S3,198,150,05/11/2022,OK,Yes,Correct,Perfect,-24.24
AUD505507,16/12/2020,Jazan,Al Dayer,Almarai,Dairy,Lusine,Lusine Cheese 200g,A6-S2,27,113,16/12/2021,OK,Yes,Incorrect,Perfect,318.52
AUD714426,14/03/2024,Northern Borders,Al Wasita,Procter & Gamble,Personal Care,Gillette,Gillette Razor,A5-S1,100,113,24/10/2024,OK,Yes,Correct,Perfect,13
AUD603585,23/02/2023,Madinah,Al Ula,PepsiCo,Beverages,7Up,7Up 1L Bottle,A1-S4,144,210,17/12/2023,OK,Yes,Correct,Perfect,45.83
AUD824524,01/11/2022,Qassim,Al Bukayriyah,Procter & Gamble,Personal Care,Gillette,Gillette Razor,A6-S5,86,71,01/09/2023,Near Expiry,Yes,Correct,Perfect,-17.44
AUD907236,08/11/2022,Eastern Province,Ras Tanura,PepsiCo,Snacks,Cheetos,Cheetos Crunchy,A6-S1,109,152,21/09/2023,OK,Partial,Correct,Perfect,39.45
AUD315024,28/05/2024,Al Bahah,Al Makhwah,Procter & Gamble,Home Care,Fairy,Fairy Dish Soap,A4-S5,51,91,17/07/2024,OK,Partial,Correct,Perfect,78.43
AUD201429,29/07/2021,Tabuk,Umluj,Unilever,Personal Care,Lux,Lux Body Wash,A5-S2,185,137,15/09/2021,OK,Yes,Correct,Minor Issues,-25.95
AUD688186,19/07/2021,Qassim,Unaizah,Nestlé,Confectionery,KitKat,KitKat 4-finger,A3-S3,190,164,12/06/2022,OK,Yes,Incorrect,Perfect,-13.68
AUD838944,27/09/2024,Qassim,Al Badayea,Unilever,Food,Lipton,Lipton Yellow Label 100g,A3-S5,83,102,03/08/2025,Damaged,Yes,Correct,Perfect,22.89
AUD721751,05/02/2024,Riyadh,Al Majmaah,Nestlé,Confectionery,Quality,Quality Street Tin,A3-S4,75,76,01/11/2024,OK,Partial,Correct,Perfect,1.33
AUD245663,10/01/2025,Madinah,Yanbu,Almarai,Juices,Almarai,Almarai Apple 1.5L,A5-S4,188,89,07/12/2025,OK,Partial,Correct,Perfect,-52.66
AUD918028,27/04/2023,Jazan,Baish,Unilever,Personal Care,Lux,Lux Body Wash,A6-S1,159,29,18/07/2023,OK,Yes,Correct,Perfect,-81.76
AUD651814,15/10/2022,Madinah,Khaybar,Nestlé,Confectionery,KitKat,KitKat 4-finger,A3-S1,81,72,06/04/2023,Damaged,Yes,Correct,Minor Issues,-11.11
AUD245054,20/04/2024,Tabuk,Umluj,Nestlé,Dairy,Cerelac,Cerelac Wheat 400g,A2-S2,181,132,03/03/2025,OK,Yes,Incorrect,Perfect,-27.07
AUD458266,24/11/2024,Eastern Province,Hafr Al Batin,Unilever,Food,Knorr,Knorr Chicken Cubes,A6-S4,32,99,19/01/2025,OK,Yes,Correct,Minor Issues,209.38
AUD987855,10/08/2023,Hail,Hail,Unilever,Personal Care,Dove,Dove Soap 90g,A1-S3,152,57,24/11/2023,OK,Yes,Correct,Perfect,-62.5
AUD313452,07/11/2023,Asir,Bisha,PepsiCo,Snacks,Cheetos,Cheetos Crunchy,A4-S4,44,165,24/10/2024,OK,Yes,Correct,Perfect,275
AUD587225,26/04/2020,Eastern Province,Jubail,Unilever,Personal Care,Dove,Dove Soap 90g,A2-S3,151,172,04/11/2020,Near Expiry,Yes,Correct,Perfect,13.91
AUD609690,07/01/2022,Riyadh,Al Majmaah,Procter & Gamble,Personal Care,Pantene,Pantene Shampoo 400ml,A1-S2,160,174,08/07/2022,OK,Yes,Correct,Perfect,8.75
AUD268592,01/11/2023,Asir,Balqarn,Procter & Gamble,Personal Care,Gillette,Gillette Razor,A6-S1,114,101,19/07/2024,OK,Yes,Correct,Minor Issues,-11.4
AUD257067,11/08/2022,Makkah,Al Jumum,Procter & Gamble,Home Care,Fairy,Fairy Dish Soap,A6-S5,110,125,09/10/2022,OK,Yes,Correct,Perfect,13.64
AUD543474,31/05/2024,Riyadh,Dhurma,PepsiCo,Beverages,Pepsi,Pepsi 330ml Can,A6-S5,197,154,30/10/2024,Damaged,Partial,Correct,Perfect,-21.83
AUD813852,30/05/2020,Al Bahah,Al Makhwah,Almarai,Juices,Almarai,Almarai Apple 1.5L,A2-S2,200,109,09/04/2021,OK,No,Correct,Minor Issues,-45.5
AUD591861,27/07/2021,Hail,Al Shinan,Almarai,Dairy,Lusine,Lusine Cheese 200g,A2-S5,137,60,17/09/2021,OK,Yes,Correct,Perfect,-56.2
AUD449259,30/12/2024,Qassim,Al Mithnab,Nestlé,Confectionery,Quality,Quality Street Tin,A6-S3,103,41,10/12/2025,OK,Yes,Correct,Perfect,-60.19
AUD394234,09/02/2021,Tabuk,Tabuk,Procter & Gamble,Home Care,Ariel,Ariel Detergent 3kg,A1-S5,29,43,15/10/2021,Damaged,Yes,Correct,Perfect,48.28
AUD940486,13/06/2022,Hail,Baqa,Nestlé,Dairy,Nido,Nido 900g,A3-S4,85,53,22/05/2023,OK,Yes,Correct,Perfect,-37.65
AUD265985,28/08/2024,Hail,Baqa,Almarai,Dairy,Almarai,Almarai Milk 1L,A1-S4,126,62,03/06/2025,OK,Partial,Correct,Perfect,-50.79
AUD434482,26/10/2023,Jazan,Al Dayer,Almarai,Juices,Almarai,Almarai Apple 1.5L,A5-S1,137,105,20/03/2024,OK,Yes,Correct,Perfect,-23.36
AUD831276,04/11/2021,Al Bahah,Al Aqiq,Almarai,Juices,Almarai,Almarai Mango 1.5L,A3-S5,158,143,03/09/2022,OK,Yes,Correct,Perfect,-9.49
AUD447119,05/04/2022,Jazan,Al Aradah,PepsiCo,Beverages,Pepsi,Pepsi 330ml Can,A4-S5,92,57,08/11/2022,OK,Yes,Correct,Perfect,-38.04
AUD284163,25/03/2024,Al Bahah,Qilwah,Nestlé,Confectionery,Quality,Quality Street Tin,A1-S3,189,39,10/09/2024,OK,Partial,Correct,Not Executed,-79.37
AUD692135,30/09/2022,Eastern Province,Qatif,Almarai,Dairy,Almarai,Almarai Milk 1L,A3-S3,121,155,29/08/2023,OK,Partial,Correct,Perfect,28.1
AUD474913,03/02/2021,Madinah,Mahd Al Thahab,Unilever,Food,Lipton,Lipton Yellow Label 100g,A4-S5,71,143,26/10/2021,Damaged,Yes,Correct,Minor Issues,101.41
AUD128936,17/01/2022,Al Bahah,Al Mandaq,Almarai,Dairy,Lusine,Lusine Cheese 200g,A2-S3,174,15,14/08/2022,OK,Yes,Correct,Perfect,-91.38
AUD583345,02/09/2020,Qassim,Al Badayea,Nestlé,Confectionery,KitKat,KitKat 4-finger,A6-S2,93,132,04/11/2020,OK,Yes,Correct,Perfect,41.94
AUD845776,16/12/2023,Asir,Bisha,PepsiCo,Snacks,Lays,Lays Classic 40g,A5-S2,80,173,29/04/2024,OK,Partial,Correct,Minor Issues,116.25
AUD165177,05/08/2024,Eastern Province,Dammam,Almarai,Juices,Almarai,Almarai Mango 1.5L,A5-S5,103,187,22/10/2024,OK,Yes,Correct,Perfect,81.55
AUD154552,04/01/2022,Tabuk,Tayma,Almarai,Dairy,Almarai,Almarai Milk 1L,A5-S5,111,164,13/09/2022,Near Expiry,Partial,Correct,Perfect,47.75
AUD796216,22/06/2024,Najran,Sharurah,Unilever,Food,Lipton,Lipton Yellow Label 100g,A6-S2,54,147,21/04/2025,OK,Yes,Correct,Not Executed,172.22
AUD432311,04/09/2022,Najran,Najran,Unilever,Food,Knorr,Knorr Chicken Cubes,A1-S2,156,129,09/06/2023,OK,Yes,Correct,Perfect,-17.31
AUD541452,11/02/2022,Qassim,Buraidah,Almarai,Juices,Almarai,Almarai Apple 1.5L,A2-S3,95,69,21/03/2022,OK,Yes,Correct,Minor Issues,-27.37
AUD495086,08/08/2024,Northern Borders,Turaif,Nestlé,Confectionery,KitKat,KitKat 4-finger,A3-S2,180,55,17/06/2025,OK,Yes,Incorrect,Minor Issues,-69.44
AUD376336,21/01/2020,Makkah,Makkah,Almarai,Dairy,Almarai,Almarai Milk 1L,A3-S3,188,30,23/06/2020,OK,Yes,Correct,Perfect,-84.04
AUD796094,26/08/2021,Jazan,Jazan,Nestlé,Beverages,Milo,Milo 400g,A6-S1,145,161,14/03/2022,Near Expiry,Yes,Correct,Perfect,11.03
AUD549557,24/08/2023,Tabuk,Tabuk,Nestlé,Dairy,Nido,Nido 900g,A1-S5,80,88,27/05/2024,OK,Yes,Correct,Minor Issues,10
AUD851477,27/03/2020,Northern Borders,Arar,Procter & Gamble,Home Care,Fairy,Fairy Dish Soap,A2-S3,170,109,18/06/2020,OK,Yes,Correct,Perfect,-35.88
AUD476594,15/09/2021,Al Bahah,Al Aqiq,PepsiCo,Beverages,Pepsi,Pepsi 330ml Can,A4-S3,136,24,21/08/2022,OK,Yes,Correct,Minor Issues,-82.35
AUD417255,20/11/2021,Riyadh,Diriyah,PepsiCo,Snacks,Lays,Lays Classic 40g,A5-S5,191,203,07/04/2022,OK,Partial,Correct,Perfect,6.28
AUD301085,29/03/2021,Qassim,Al Badayea,Unilever,Personal Care,Dove,Dove Soap 90g,A1-S1,104,68,17/01/2022,OK,Yes,Correct,Minor Issues,-34.62
AUD273799,15/09/2020,Hail,Baqa,Unilever,Food,Knorr,Knorr Chicken Cubes,A2-S4,101,59,17/04/2021,OK,Yes,Correct,Minor Issues,-41.58
AUD357026,16/11/2020,Jazan,Samtah,Procter & Gamble,Personal Care,Pantene,Pantene Shampoo 400ml,A3-S2,29,56,18/04/2021,OK,Yes,Correct,Not Executed,93.1
AUD924466,04/09/2022,Tabuk,Al Bidaa,Almarai,Juices,Almarai,Almarai Mango 1.5L,A1-S3,104,109,27/04/2023,OK,Yes,Correct,Minor Issues,4.81
AUD363968,14/08/2020,Qassim,Al Bukayriyah,Almarai,Dairy,Lusine,Lusine Cheese 200g,A5-S4,80,175,11/02/2021,OK,Yes,Correct,Perfect,118.75
AUD823646,18/08/2024,Najran,Hubuna,Unilever,Food,Knorr,Knorr Chicken Cubes,A3-S2,58,93,04/11/2024,OK,Yes,Correct,Minor Issues,60.34
AUD289974,28/02/2023,Najran,Najran,PepsiCo,Beverages,Pepsi,Pepsi 330ml Can,A4-S4,181,59,15/01/2024,OK,Yes,Correct,Perfect,-67.4
AUD244930,30/04/2021,Jazan,Al Aradah,Unilever,Personal Care,Dove,Dove Soap 90g,A3-S2,145,91,09/06/2021,OK,Yes,Correct,Perfect,-37.24
AUD648449,26/10/2022,Hail,Hail,Procter & Gamble,Home Care,Fairy,Fairy Dish Soap,A5-S1,49,131,30/08/2023,OK,No,Correct,Perfect,167.35
AUD251198,31/05/2021,Najran,Badr Al Janub,Almarai,Juices,Almarai,Almarai Mango 1.5L,A4-S5,63,73,28/03/2022,OK,Yes,Incorrect,Perfect,15.87
AUD409577,05/08/2022,Makkah,Jeddah,Unilever,Personal Care,Lux,Lux Body Wash,A3-S3,197,42,30/09/2022,OK,Yes,Correct,Perfect,-78.68
AUD256731,19/06/2022,Najran,Al Kharkhir,Nestlé,Dairy,Nido,Nido 900g,A1-S2,192,145,05/11/2022,OK,Yes,Correct,Perfect,-24.48
AUD477550,03/12/2024,Jazan,Samtah,Procter & Gamble,Personal Care,Pantene,Pantene Shampoo 400ml,A5-S2,86,180,18/06/2025,Damaged,Yes,Correct,Perfect,109.3
AUD867038,12/06/2020,Makkah,Al Khurmah,PepsiCo,Beverages,7Up,7Up 1L Bottle,A3-S5,136,48,11/11/2020,OK,Yes,Correct,Perfect,-64.71
AUD239798,09/09/2021,Asir,Balqarn,Unilever,Personal Care,Dove,Dove Soap 90g,A1-S4,50,119,31/07/2022,Near Expiry,Partial,Correct,Perfect,138
AUD722561,05/10/2022,Al Bahah,Al Mandaq,Procter & Gamble,Home Care,Ariel,Ariel Detergent 3kg,A1-S3,96,93,05/05/2023,OK,No,Correct,Perfect,-3.12
AUD277742,17/07/2024,Tabuk,Haql,Almarai,Juices,Almarai,Almarai Apple 1.5L,A2-S4,28,80,28/01/2025,OK,Partial,Correct,Perfect,185.71
AUD338018,15/07/2023,Al Bahah,Al Aqiq,PepsiCo,Snacks,Cheetos,Cheetos Crunchy,A2-S1,144,89,15/10/2023,OK,Yes,Correct,Minor Issues,-38.19
AUD796563,30/11/2024,Tabuk,Al Bidaa,Procter & Gamble,Personal Care,Gillette,Gillette Razor,A2-S2,196,47,03/01/2025,Expired,Partial,Correct,Perfect,-76.02
AUD538611,17/07/2020,Hail,Al Shinan,Almarai,Dairy,Lusine,Lusine Cheese 200g,A1-S4,178,67,29/05/2021,Damaged,Yes,Correct,Perfect,-62.36
AUD528066,30/07/2024,Asir,Tanomah,Almarai,Dairy,Almarai,Almarai Milk 1L,A1-S1,70,198,20/10/2024,OK,Partial,Correct,Perfect,182.86
AUD984673,11/11/2020,Madinah,Yanbu,Almarai,Dairy,Lusine,Lusine Cheese 200g,A6-S3,192,174,23/10/2021,OK,Yes,Correct,Perfect,-9.38
AUD891207,16/03/2023,Asir,Balqarn,Almarai,Juices,Almarai,Almarai Mango 1.5L,A4-S2,164,169,07/10/2023,OK,Yes,Correct,Perfect,3.05
AUD771048,09/06/2023,Tabuk,Tabuk,Almarai,Dairy,Lusine,Lusine Cheese 200g,A2-S3,172,162,09/10/2023,Near Expiry,No,Correct,Not Executed,-5.81
AUD103190,03/02/2021,Riyadh,Huraymila,Almarai,Juices,Almarai,Almarai Mango 1.5L,A6-S1,162,120,13/06/2021,OK,Yes,Correct,Perfect,-25.93
AUD965849,22/05/2021,Asir,Muhayil,Unilever,Personal Care,Lux,Lux Body Wash,A2-S4,21,105,05/03/2022,Near Expiry,Partial,Correct,Not Executed,400
AUD305207,04/10/2020,Tabuk,Umluj,PepsiCo,Snacks,Cheetos,Cheetos Crunchy,A6-S1,54,207,14/03/2021,OK,Yes,Incorrect,Perfect,283.33
AUD219619,13/07/2020,Al Bahah,Al Aqiq,Procter & Gamble,Personal Care,Pantene,Pantene Shampoo 400ml,A1-S5,139,45,30/05/2021,OK,Yes,Correct,Perfect,-67.63
AUD834707,03/01/2020,Qassim,Al Badayea,Almarai,Juices,Almarai,Almarai Apple 1.5L,A5-S2,87,207,26/04/2020,OK,Yes,Correct,Perfect,137.93
AUD194711,27/06/2020,Makkah,Taif,Almarai,Juices,Almarai,Almarai Mango 1.5L,A6-S5,32,57,17/12/2020,OK,Yes,Correct,Minor Issues,78.12
AUD885051,25/12/2022,Hail,Al Shinan,Nestlé,Dairy,Nido,Nido 900g,A4-S1,135,112,19/06/2023,OK,Yes,Correct,Perfect,-17.04
AUD786693,26/12/2023,Al Bahah,Al Bahah,PepsiCo,Beverages,Pepsi,Pepsi 330ml Can,A1-S5,112,19,18/09/2024,Near Expiry,Yes,Correct,Perfect,-83.04
AUD676039,22/03/2021,Al Bahah,Al Aqiq,Almarai,Juices,Almarai,Almarai Apple 1.5L,A5-S2,47,177,19/06/2021,OK,Yes,Incorrect,Perfect,276.6
AUD298471,27/10/2021,Asir,Abha,Nestlé,Confectionery,KitKat,KitKat 4-finger,A5-S3,107,125,14/03/2022,OK,Yes,Correct,Perfect,16.82
AUD465697,09/12/2023,Makkah,Jeddah,Nestlé,Dairy,Cerelac,Cerelac Wheat 400g,A1-S3,197,77,17/11/2024,OK,Yes,Correct,Minor Issues,-60.91
AUD510310,05/01/2021,Eastern Province,Dammam,Procter & Gamble,Personal Care,Pantene,Pantene Shampoo 400ml,A6-S4,54,43,06/12/2021,OK,Yes,Correct,Perfect,-20.37
AUD956090,11/06/2023,Makkah,Al Qunfudhah,Procter & Gamble,Home Care,Ariel,Ariel Detergent 3kg,A2-S1,62,116,14/02/2024,OK,Partial,Correct,Perfect,87.1
AUD899635,19/08/2020,Riyadh,Thadiq,Unilever,Personal Care,Dove,Dove Soap 90g,A1-S3,190,208,10/06/2021,OK,Partial,Correct,Minor Issues,9.47
AUD686673,04/11/2023,Madinah,Yanbu,PepsiCo,Beverages,Pepsi,Pepsi 330ml Can,A3-S2,194,108,25/08/2024,OK,Yes,Correct,Perfect,-44.33
AUD296110,26/02/2020,Qassim,Al Asyah,Almarai,Juices,Almarai,Almarai Apple 1.5L,A2-S4,146,79,26/01/2021,OK,Yes,Correct,Minor Issues,-45.89
AUD794698,16/05/2024,Hail,Al Hazm,Nestlé,Confectionery,Quality,Quality Street Tin,A2-S2,77,129,15/04/2025,OK,Yes,Correct,Perfect,67.53
AUD808501,17/01/2020,Asir,Sarat Abidah,Nestlé,Dairy,Cerelac,Cerelac Wheat 400g,A2-S5,183,126,07/09/2020,Damaged,Yes,Correct,Perfect,-31.15
AUD404515,25/10/2020,Qassim,Al Badayea,Unilever,Food,Knorr,Knorr Chicken Cubes,A6-S1,119,204,08/04/2021,Damaged,Yes,Correct,Perfect,71.43
AUD467770,23/02/2020,Najran,Sharurah,Almarai,Dairy,Lusine,Lusine Cheese 200g,A4-S2,126,136,17/04/2020,OK,No,Correct,Perfect,7.94
AUD146458,25/08/2021,Northern Borders,Al Khafji,PepsiCo,Snacks,Lays,Lays Classic 40g,A1-S5,51,67,30/05/2022,Damaged,Yes,Correct,Perfect,31.37
AUD261249,23/10/2023,Makkah,Al Khurmah,Procter & Gamble,Personal Care,Pantene,Pantene Shampoo 400ml,A1-S3,159,146,10/08/2024,OK,Yes,Correct,Perfect,-8.18
AUD374856,17/11/2023,Asir,Sarat Abidah,Procter & Gamble,Personal Care,Gillette,Gillette Razor,A3-S3,25,132,04/11/2024,Damaged,Yes,Correct,Perfect,428
AUD973092,22/03/2021,Riyadh,Al Kharj,Almarai,Dairy,Almarai,Almarai Milk 1L,A1-S2,91,43,25/07/2021,OK,Yes,Correct,Perfect,-52.75
AUD998321,28/05/2020,Hail,Al Hazm,PepsiCo,Beverages,Pepsi,Pepsi 330ml Can,A1-S5,56,201,15/07/2020,OK,Yes,Correct,Perfect,258.93
AUD297263,25/11/2021,Jazan,Baish,Unilever,Personal Care,Lux,Lux Body Wash,A1-S3,164,41,31/12/2021,OK,No,Correct,Minor Issues,-75
AUD579608,07/01/2025,Najran,Sharurah,Procter & Gamble,Personal Care,Pantene,Pantene Shampoo 400ml,A4-S4,46,156,07/04/2025,Damaged,Yes,Correct,Perfect,239.13
AUD752288,18/03/2021,Tabuk,Tabuk,Unilever,Food,Lipton,Lipton Yellow Label 100g,A2-S2,133,42,03/03/2022,OK,Partial,Correct,Perfect,-68.42
AUD866589,14/10/2024,Jazan,Al Aradah,Nestlé,Beverages,Milo,Milo 400g,A2-S5,173,19,18/05/2025,OK,Yes,Correct,Perfect,-89.02
AUD607768,13/06/2021,Northern Borders,Al Uwayqilah,Almarai,Dairy,Almarai,Almarai Milk 1L,A5-S2,43,49,14/11/2021,OK,Partial,Correct,Perfect,13.95
AUD980960,15/09/2020,Northern Borders,Al Uwayqilah,Unilever,Food,Knorr,Knorr Chicken Cubes,A4-S3,154,183,29/03/2021,Damaged,Yes,Correct,Perfect,18.83
AUD575316,11/10/2024,Eastern Province,Ras Tanura,PepsiCo,Beverages,7Up,7Up 1L Bottle,A5-S5,54,40,03/02/2025,OK,Yes,Correct,Perfect,-25.93
AUD314013,13/07/2022,Madinah,Al Ula,Unilever,Food,Lipton,Lipton Yellow Label 100g,A1-S2,92,93,28/11/2022,Damaged,Yes,Correct,Minor Issues,1.09
AUD773914,14/01/2023,Qassim,Ar Rass,Almarai,Juices,Almarai,Almarai Mango 1.5L,A3-S5,55,208,02/07/2023,Damaged,Yes,Correct,Minor Issues,278.18
AUD382926,07/08/2021,Najran,Sharurah,Unilever,Personal Care,Dove,Dove Soap 90g,A2-S3,166,149,17/06/2022,OK,Yes,Correct,Perfect,-10.24
